PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,Has Sub-domain,Match Favicon,Standard Port,CTLD,HTTPS in Domain,Sub-Domain Levels,Embedded Domains,Number of Tokens,Sensitive Words,Domain Length,Has Tilde,Dots in URL,Hyphen in Domain Name,Port
5004091,http://www.swiftproductions.com.au/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
5003713,http://secure-mail.web.magnetonics.com/XcmVdjaXBpZWe50X2lkPTrMwMDUxQVNDkwGMyZjYW1wkYWvlnbl9ydW5faWQ9ODAxxNjYzJmFjdGlvbj1jbGljayZ1cmw9aHR0cHM6Ly90cmFpbmluZy5rbm93YmU0LmNvbS9wYWdlcy83ZTgzMTVmYzk2ZjU=,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
5003640,https://safebrowsing.google.com/safebrowsing/report_phish/?url=https://owarevalidation-php.nethouse.me/&hl=en,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
5003639,https://www.google.com/safebrowsing/report_phish/?url=https://owarevalidation-php.nethouse.me/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
5003565,https://support.docusign.com/en/knowledgeSearch?by=topic&to,1,1,1,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,
5001479,https://www.needhambankbizedge.com/tob/live/usp-core/app/login/consumer,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
5001478,http://needhambankbizedge.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
5001393,http://www.acaisa.org.cv/site/home.php,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
5001392,http://www.acaisa.org.cv/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
5001365,https://www.allcdcovers.com/search/music/all/Derek%20And%20The%20Dominos%20Layla%20And%20Other%20Assorted%20Love%20Songs,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5001364,http://www.allcdcovers.com/search/music/all/Derek%20And%20The%20Dominos%20Layla%20And%20Other%20Assorted%20Love%20Songs,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5000647,http://p.24-7.help/r/?sc=1&oaffid=514&ooid=9673&oreqid=1499635751,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4999886,http://bownesshealthfood.ca/30.php,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4999861,https://docs.google.com/forms/d/e/1FAIpQLSdOgoHshPlH9uhUTuUN5DvtVoFBZ47p71jBu5rnYWcPwiq9Mg/viewform?c=0&w=1&usp=send_form,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4999737,http://www.myallianceonline.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4999612,https://www.myallianceonline.com/tob/live/usp-core/app/login/consumer,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4999076,http://telecharger.org/windows/communication/logiciels-utiles-pour-les-emails/windows-live-hotmail-email-notifier/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4998976,http://waqarjaved.com/ros/dropbox2016/Home/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4998829,http://personalizzalo.it/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4981752,http://thej3.blogspot.de/2014/08/6.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4981747,http://thej3.blogspot.de/2014/08/blog-post_21.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4981746,http://www.thej3.blogspot.de/2014/08/blog-post_21.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4981736,http://www.communityfirstcu.org/investments,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4981549,http://thej3.blogspot.com.es/2014/08/6.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4981460,http://www.canyonstateonline.org/tob/live/usp-core/app/login/consumer,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4981308,http://www.spelle.nl/Bubble-Spirit.php?target=echo-cut-nmLZklj8&type=POPUP&keyword=gogirlgo%2Cgogirlgo.in,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4981298,http://thej3.blogspot.com.es/2014/07/facebook.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4980833,http://1drv.ms/xs/s!Agr_hOoQDDq3iDymKOSkt0KOhjlo,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4980797,http://arqmdiaz.com.ar/?attachment_id=562,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4980785,http://canyonstateonline.org/tob/live/usp-core/app/login/consumer,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4980767,https://www.laketrustonline.org/tob/live/usp-core/app/login/consumer,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4980670,http://saving.cc/atm/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4980561,https://1stsecurityofwabb.com/tob/live/usp-core/app/login/consumer/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4980539,http://www.deepsoft.com/home/products/modelrailroadsystem/screenshotsmr/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979845,https://www.techliet.com/www-chase-comverifycard/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4979836,http://www.supportonphone.com/canon-printer-technical-support,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979784,http://www.supportonphone.com/suddenlink-tech-solution,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979783,http://www.supportonphone.com/outlook-technical-solution,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979776,http://www.supportonphone.com/cox-email-technical-support,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979767,http://www.supportonphone.com/bellsouth-email-technical-support,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979197,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2052&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908e7c698254,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979196,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2020&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=590a199d62fc1,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979195,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2026&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908f5631a8ad,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979194,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2032&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908f36fa5aa4,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979192,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2070&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908eaf104937,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979191,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2058&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908e84e2240e,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979190,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2064&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908e70f575ff,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979189,http://strongmail1.multiview.com/track?type=click&eas=1&mailingid=2204503&messageid=2204503&databaseid=Mailing.DS204503.2204503.187420&serial=17720243&emailid=nh.private@diehl-patent.de&userid=25814930&targetid=&fl=&extra=MultivariateId=&&&2038&&&http://www.linkedin.com/shareArticle?mini=true&url=http://multibriefs.com/ViewLink.php?i=5908f46d8c897,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979105,https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://accounts.google.com/o/oauth2/auth?client_id%3D187102321219-1cb4b2gdr0bqv5u5n35vi1hecjcp1sjg.apps.googleusercontent.com%26scope%3Dhttps://mail.google.com/%2Bhttps://www.googleapis.com/auth/contacts%26immediate%3Dfalse%26include_granted_scopes%3Dtrue%26response_type%3Dtoken%26redirect_uri%3Dhttps://googledocs.docscloud.download/g.php%26customparam%3Dcustomparam%26from_login%3D1%26as%3Dbf91b72947d6240&oauth=1&sarp=1&scc=1,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979039,https://www.google.com.br/?gws_rd=ssl,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4979010,http://sites.starvision.co.il/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4978943,http://www.caixafacil.net/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4978879,http://downloadfree6.com/france/itunes/index.php,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4978770,http://kuaptrk.com/mt/v2440384b4p2v20324w2t294y2/?&subid1=1493781670mb34232107255&placement=2108,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4978695,https://1drv.ms/xs/s!AvfOtwj8HUk3lBMk1ZUV-ppKWwn-,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4978456,https://support.office.com/en-us/article/Open-a-document-in-an-earlier-version-of-Word-45c4dd2f-bf7b-4a0d-9ff2-7b2ff6b733f0,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4978317,http://netflink.com,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4978045,http://www.tyndallebanking.org/tob/live/usp-core/app/login/consumer,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4977776,http://qleap.com/Marie/PDF_Document/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4977736,https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&continue=https://docs.google.com/document/d/12zC9BxRtuj1tZG3oN5c0yWgfvqiRDAcM27SAPhLcxGI/edit&followup=https://docs.google.com/document/d/12zC9BxRtuj1tZG3oN5c0yWgfvqiRDAcM27SAPhLcxGI/edit<mpl=docs,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4977648,https://www.google.com.tr?smartTransactionId=863097944984cd15b0e198595beda35c67ae192,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4977620,http://www.canyonstateonline.org/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4965206,http://kellyautoservice.com/webmail,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4965198,http://mountcarmeltopeka.org/webmail,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4965155,https://www.abitarebellante.com/cartucce/cartuccia-hydroplast-bx35.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4965152,http://cavespringmanor.com/webmail,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4965101,http://worldofwarcraftarmory.org/category/reviews/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4964167,http://metalmarket.cl/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4964145,https://docs.google.com/uc?id=0B6qCaX2KjLrZdHNvLWNqSGxXbW8&export=download,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4964126,https://web.whatsapp.com,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4963560,http://vital-nutrients.com/webmail,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4963396,http://optaxaccounting.com/webmail,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4963341,https://nl.hideproxy.me/index.php,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4963340,https://nl.hideproxy.me/go.php?u=JUt1Vthr63xwllPRYD%2FV06WOeoVc24jBfh01pIquZfGnxlv0GPHE2peefrPBpA%3D%3D&b=5,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4963242,http://iplscorelive.com/download.php?%20Bande%20Annonce%20(2014)%20HD&vid=Vk43HriPEz0&video=Qu'est-ce%20qu'on%20a%20fait%20au%20Bon%20Dieu,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4963146,http://www.casacinema.video/13-italias-got-talent-serie-tv.html,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4963028,https://urldefense.proofpoint.com/v2/url?u=https-3A__www.dropbox.com_sh_rj5uwqa1rikrumo_AABmwF9POzgWn5MDR-2DMWRYcFa-3Fdl-3D0&d=DwMFAg&c=oF-IfJEmcjphFkpnfAXYy_096wV1CmxQdhJP3Ea5TqQ&r=SCNKnM-DstMhIJx8DHy41rj-jRBhA6FzerASuaisEQc&m=6JkI689tlHkDKS4Y4MNYlfLeq5Yijm0zFjlhT1BPFKQ&s=V2XqI79BS1CbNuwX8mrdEkWvryDekcVqN-j-jqTYgz8&e=,1,1,0,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4961939,http://githhub.com,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4961649,http://polikur.com.tr,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4961342,https://www.google.com/url?hl=ru&q=http://chemxport.com&source=gmail&ust=1492714405518000&usg=AFQjCNFjBU28O6hFmiLW7ETQvZb8M1l0RA#thbbyyea,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4961332,http://r20.rs6.net/tn.jsp?f=001EeUgvl1aMm3ZUEx6ndf9v3bOX8K_1wERJWvY2XaFoPkAjy92jYL9-BwefX_CMxZNh58EMBY6o39cXpwVBeA9aWUsL767ObVWe8U1552neRh4FNFf0FYAvkbTsPiWIV-0xt-jzCmKuEifCA16_DNYIDc4rWF4WiIEW4EtC55IX_tJrxKyVG64DcwC7v_LbXmiuaabEDdxCxQwX_0u5kA6KropTNPcBzoOueMd68loRttWoslSms4xhrUSWbiTfnNdMfJuyiafD5s6zefIVKcRx1rBSF2O4ioUACt0qkpfA_5v32tJV4CW8WfmACqhz0zBcWV9l_AzRx0rvmkt-59LiiGWQA_LkpdUhPyfAnbTGVuTyey463P4HjCDaB_ewhlg5RI7sBw_rBs=&c=0YyiayZ42DBRZTeNVbF7kGDqCBiJhcHj_j-qCJWYCFHDnFY3M_fF3w==&ch=r-5NKBdbsplMUFpAw3-Dwwd1HNUMvAVaD66dIyJQyVTfIczolJvHyg==,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4961057,http://www.onlinemecu.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4961009,http://sport-ivoire.ci/nwl/r/&tx=5t)bo/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4960991,https://www.onlinemecu.com/tob/live/usp-core/app/login/consumer,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4960990,http://onlinemecu.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4960966,http://www.charming-dress.com/c/dresses_0371/60.html,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4960965,http://charming-dress.com/c/dresses_0371/60.html,1,0,0,0,0,0,0,1,301,,,,,,,,,,,,,,,,,,,,
4960938,http://www.charming-dress.com/multicolor-stitching-bikini-swimsuits_p13778.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4960430,http://www.legaacy.com/cobin/net/PortailAS/appmanager/PortailAS/assure_somtc=true/po/index_2.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4960335,https://www.abl.com/,1,1,1,1,0,0,1,0,200,,,,,,,,,,,,,,,,,,,,
4960288,https://nuxohomo.jimdo.com/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4943606,http://schatzgloves.com/inc/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4943567,http://kalteva.co.il/modules/recadastramento/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4943558,http://email.cms.k12.nc.us/owa/auth/logon.aspx?url=https://email.cms.k12.nc.us/owa/&reason=0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4943425,http://owa.wfinet.com.mx/owa/auth/logon.aspx?url=http://owa.wfinet.com.mx/owa/&reason=0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4943381,http://owa.ncpro.de/owa/auth/logon.aspx?url=https://owa.ncpro.de/owa&reason=0,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4943367,https://com.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4943340,http://autodiscover.pmo.gov.ae/owa/auth/logon.aspx?url=https://autodiscover.pmo.gov.ae/owa/&reason=0,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4942048,http://www.outdoorpainter.com/sandra-hildreth-the-wild-wild-west/?https:/www_paypal_com/uk/cgi-bin/webscr/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4942046,http://www.plusvisionen.de/03_04_2017/commerzbank-aktie-mahnende-und-hoffungsvolle-signale/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
4941978,http://360ms.in/pages/OMI/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4941937,http://vmg1.info/jimclinger123/nabil-dada,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4941925,http://vmg1.info/jimclinger123/walmart-bingo-card,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
4941867,http://vmg1.info/jimclinger123/ebay-ceo,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289664,http://www.webmarketingnewsletter.com/link.php?URL=aHR0cDovL3F1b3RlbWVuZXR3b3JrLmNvbS8zP3NvdXJjZT1lbWFpbA==&Name=&EncryptedMemberID=MA==&CampaignID=78&CampaignStatisticsID=75&Demo=0&Email=ZnNoaXZlckBhbnRpcGhpc2hpbmcub3Jn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289658,http://www.wantyoutube.com/search.php,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289618,http://www.stitcher.com/podcast/wnyc/freakonomics-radio/episode/32383142?refid=eml_20140214&autoplay=true,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289617,http://www.stitcher.com/podcast/national-public-radio/npr-planet-money-podcast/episode/32376509?refid=eml_20140214&autoplay=true,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289616,http://www.stitcher.com/podcast/how-stuff-works/techstuff-19977/episode/32375524?refid=eml_20140214&autoplay=true,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289614,http://www.solar-partner.com/de/kapitalbeteiligung-an-solaranlagen.html,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289537,http://www.produitsdebourse.bnpparibas.fr/fr/index.aspx,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289523,http://www.plazacenters.com/downloads/debt_restructuring/Plaza_English_13022014.pdf,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289474,http://www.freescore360.com/us/6019/3489b48/t420/030/lp/030-9967/?fq=15&sid=AFFM1243&id=2370&ord=1&append=1&edata=sv300820&edata2=4%2c7-1&transid=02_79618339_235dee60-30e6-4365-94de-248764bb2203&afsrc=1&c=MjM3MCAyODc5NTQ0NzEgMTcgNjAgMSA5MzQzMTQxMTUgMDIxNjIwMTQxMzU0Mjk%3d,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289467,http://www.i-m.co/CurtisDebord/CurtisDebord/,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289457,http://www.hoylegaming.com/p-72-hoyle-2013-card-puzzle-and-board-games.aspx,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289456,http://www.hoylegaming.com/p-52-hoyle-card-games-2012.aspx,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289429,http://www.financereports24.com/1/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289428,http://www.financereports24.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289424,http://www.eurorelogios.com.br/?utm_source=GetMail&utm_medium=Email_GetMail13022014&utm_campaign=euro,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289423,http://www.eurorelogios.com.br/making-off?utm_source=BMC&utm_medium=Email&utm_content=menulookbook&utm_campaign=EuroNews_14022014,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289422,http://www.eurorelogios.com.br/eu2036ail-4x-pulso-dourado-pulseira-dourada-plast-qz/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289421,http://www.eurorelogios.com.br/eu2035xc-2m--pulso-rosa-pulseira-couro-qz-f/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289420,http://www.eurorelogios.com.br/eu2035rj-2p--pulso-dourado-pulseira-couro-qz-f/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289419,http://www.eurorelogios.com.br/eu2035re-2m--pulso-dourado-pulseira-couro-qz-f/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289418,http://www.eurorelogios.com.br/eu2035pa-2x--pulso-dourado-pulseira-couro-qz--f/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289417,http://www.eurorelogios.com.br/eu2035lqo-4d-pulsodourado-pulseira-dourada-qz-f-euro/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289416,http://www.eurorelogios.com.br/eu2035lqk-4m-pulso-dourado-pulseira-dourada--euro/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289415,http://www.eurorelogios.com.br/eu2035fhq-2x-pulso-aco-rosa-plast-pulseira-aco-rosa-p/p,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289413,http://www.eurorelogios.com.br/busca?fq=H:152&utm_source=GetMail&utm_medium=Email_GetMail13022014&utm_campaign=euro,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289412,http://www.eurorelogios.com.br/busca?fq=H:150&utm_source=GetMail&utm_medium=Email_GetMail13022014&utm_campaign=euro,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
2289411,http://www.esteban.fr/fr/parfum-interieur-classiques/produits/bougies-parfumees.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289408,http://www.electronicssaver.biz/?session_id=4d01ea9e96a211e38c3fe75a2771b124,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289407,http://www.edqm.eu/en/eur-ph-reference-standards-products-649.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289406,http://www.edqm.eu/en/Counterfeit-medicines-and-similar-crimes-1625.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289405,http://www.edqm.eu/en/european-pharmacopoeia-background-50.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289404,http://www.edqm.eu/en/background-50.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289390,http://webservices.maplink2.com.br/ticket/Busca.aspx?tabs=TR,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289235,http://parkgott-blog.de/digital-world/,1,1,1,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,
2289227,https://ny.newnycontracts.com/Default.asp?,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
2289226,http://ny.newnycontracts.com/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
2289222,http://noticias.unab.cl/sabias-que/alertan-por-consumo-indiscriminado-del-omeprazol/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289221,http://noticias.unab.cl/sabias-que/alertan-por-consumo-indiscriminado-del-omeprazol,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2289197,http://mobiledeals.com-mobile.mobi/905056c1ac1dad141560467e0a99e1cf/?i=72cc887c93e8a0f68499f94a9ced3b0ad&hi=dd1a315173720c0d4629abdc79f16b34&h=d3095aee9afd912643770007fb871c6c&v=,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
2289196,http://mobiledeals.com-mobile.mobi/905056c1ac1dad141560467e0a99e1cf/?i=70197df9e3b0df90e6c56f1a5f2551f4ea9&hi=6230f2a028de282907483afc87cfe3e4&h=e5d43e839b85398dfab198eff38bdc2e&v=,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
