PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,Has Sub-domain,Match Favicon,Standard Port,CTLD,HTTPS in Domain,Sub-Domain Levels,Embedded Domains,Number of Tokens,Sensitive Words,Domain Length,Has Tilde,Dots in URL,Hyphen in Domain Name,HTML Path,JavaScript Path,CSS Path,Port
7430224,http://www.princelionheart.co.uk/,1,1,1,1,0,0,1,1,200,33.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430224/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430224/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430224/CSS,-1.0
7430211,https://www.adlibventures.ae/,1,1,1,1,0,0,0,1,200,29.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430211/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430211/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430211/CSS,-1.0
7430210,https://adlibventures.ae/,1,1,1,1,0,0,0,1,200,25.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430210/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430210/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430210/CSS,-1.0
7430180,https://www.govtech.com/network/at-t-3g-phase-out-begins-in-feb-other-providers-to-follow,1,0,0,0,0,0,0,1,200,89.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430180/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430180/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430180/CSS,-1.0
7430112,https://www.hrc.org/,1,1,1,1,0,0,1,1,200,20.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430112/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430112/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430112/CSS,-1.0
7430105,https://www.circuitsathome.com/what-does-a-firewall-protect-against/,1,1,1,1,0,0,1,1,200,68.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430105/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430105/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7430105/CSS,-1.0
7429885,https://terikov.narod.ru/,1,1,1,1,0,0,0,1,200,25.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429885/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429885/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429885/CSS,-1.0
7429878,https://www.insucoadmin.com/,1,0,0,0,0,0,0,1,200,28.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429878/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429878/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429878/CSS,-1.0
7429877,https://www.360coachingservice.com/,1,1,1,1,0,0,0,1,200,35.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429877/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429877/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429877/CSS,-1.0
7429870,https://sts.zb.co.zw/adfs/ls/?wa=wsignin1.0&wtrealm=https://mail.zb.co.zw/owa/&wctx=rm=0&id=passive&ru=/owa/&wct=2022-01-29T15:56:19Z,1,1,1,1,0,0,0,1,200,133.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429870/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429870/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429870/CSS,-1.0
7429869,https://casaceramique.com/,1,1,1,1,0,0,0,1,200,26.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429869/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429869/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429869/CSS,-1.0
7429852,https://fnxx.info/ed30e440ela2bd4e51tbf5dadd8a6b5fd5bb.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7429801,https://chicksgold.com/,1,0,0,0,0,0,0,1,200,23.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429801/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429801/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429801/CSS,-1.0
7429800,https://www.chicksgold.com/,1,0,0,0,0,0,0,1,200,27.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429800/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429800/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429800/CSS,-1.0
7429642,http://cv.kredit24.com/rK908URA1/tDOoYv,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7429640,http://cv.kredit24.com/mJU0Iz7a8/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7429639,http://cv.kredit24.com/mJU0Iz7a1/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7429638,http://cv.kredit24.com/j9l0OkcU8/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7429637,http://cv.kredit24.com/j9l0OkcU1/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7429560,http://lesenfantsducinema.free.fr/2007/films/film07/synops.htm,1,0,1,1,0,0,0,1,200,62.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429560/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429560/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429560/CSS,-1.0
7429559,http://cacom.blogspot.com/2007/01/ultrasom_12.html,1,1,1,1,0,0,1,1,200,50.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429559/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429559/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429559/CSS,-1.0
7429558,http://cacom.blogspot.com.br/2007/01/ultrasom_12.html,1,1,1,1,0,0,1,1,200,53.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429558/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429558/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429558/CSS,-1.0
7429557,http://cacom.blogspot.com/,1,1,1,1,0,0,1,1,200,26.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429557/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429557/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429557/CSS,-1.0
7429556,http://cacom.blogspot.com.br/,1,1,1,1,0,0,1,1,200,29.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429556/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429556/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429556/CSS,-1.0
7429549,https://gizmodo.com/book-of-boba-fett-naboo-starfighter-ebay-prices-1848435677?utm_source=twitter&utm_medium=SocialMarketing&utm_campaign=dlvrit&utm_content=gizmodo,1,1,1,1,0,0,1,1,200,164.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429549/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429549/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429549/CSS,-1.0
7429548,http://dlvr.it/SHwyFl,1,1,1,1,0,0,1,1,200,21.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429548/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429548/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429548/CSS,-1.0
7429499,https://www.dezeen.com/2008/12/13/hsbc-private-bank-lounge-by-campana-brothers/,1,1,1,1,0,0,1,1,200,79.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429499/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429499/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429499/CSS,-1.0
7429497,http://at.atwola.com/adlink/5113/1275862/0/170/AdId=5533284;BnId=1;guid=ba5-f5-4;itime=933609775;nodecode=yes;impref=14049336104244767195;link=http:/adfarm.mediaplex.com/ad/nc/21191-191492-28901-4?mpt=933609775,1,0,0,0,0,0,0,1,200,210.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429497/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429497/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429497/CSS,-1.0
7429491,https://www.geeksng.com/2016/08/pes-2014-pc.html,1,1,1,1,0,0,0,1,200,48.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429491/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429491/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429491/CSS,-1.0
7429480,"https://nl.swisscom.com/r/?id=h16b0d3ba,1baae04e,1b19a268&cid=2230684_464183374&bid=380687290&s=HePXPSARlaWh6_pH-INdwPG6FTNJIcLtdjCDqBRP6R4",1,1,1,1,0,0,0,1,200,139.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429480/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429480/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429480/CSS,-1.0
7429478,"https://nl.swisscom.com/r/?id=h16b0d3ba,1baae04e,1b19a267&cid=2230684_464183374&bid=380687290&s=l8aJNdinEILLSckYW_cjYEehV1JL5xVG1JmfCi53KIs",1,1,1,1,0,0,0,1,200,139.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429478/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429478/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429478/CSS,-1.0
7429474,"https://nl.swisscom.com/r/?id=h16b0d3ba,1baae04e,1b19a266&cid=2230684_464183374&bid=380687290&s=FHuVyg-muQZrxem2XEamGTU4Duq-YF3ucBzXxvy-n2w",1,1,1,1,0,0,0,1,200,139.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429474/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429474/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429474/CSS,-1.0
7429472,"https://nl.swisscom.com/r/?id=h16b0d3ba,1baae04e,1b19a265&cid=2230684_464183374&bid=380687290&s=0ghOelEiHxP5DEr3-xOQ1tPDX2UHGjCySBkz6ACk7_0",1,1,1,1,0,0,0,1,200,139.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429472/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429472/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429472/CSS,-1.0
7429467,https://www.indiatoday.in/technology/news/story/sbi-forgets-to-secure-key-server-with-password-leaks-bank-balance-and-other-details-of-millions-of-indians-1443001-2019-01-30,1,1,1,1,0,0,1,1,200,173.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429467/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429467/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429467/CSS,-1.0
7429464,https://www.placo.fr/user/login?destination=favourites,1,1,1,1,0,0,1,1,200,54.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429464/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429464/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429464/CSS,-1.0
7429461,https://www.placo.fr/user/login?destination=dashboard,1,1,1,1,0,0,1,1,200,53.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429461/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429461/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429461/CSS,-1.0
7429458,https://www.placo.fr/user/login,1,1,1,1,0,0,1,1,200,31.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429458/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429458/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429458/CSS,-1.0
7429420,http://amazon.jasonsherman.org/,1,0,0,0,0,0,0,1,200,31.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429420/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429420/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429420/CSS,-1.0
7429410,https://linkprotect.cudasvc.com/url?a=https://Amazon.com&c=E,1,0,0,0,0,0,0,1,200,60.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429410/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429410/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429410/CSS,-1.0
7429402,https://www.yellowpages.com/listings/26639620/directions,1,1,1,1,0,0,1,1,200,56.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429402/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429402/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429402/CSS,-1.0
7429400,http://www.aprimo.com/success/att/,1,1,1,1,0,0,1,1,200,34.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429400/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429400/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429400/CSS,-1.0
7429393,https://cash.app/legal/tos,1,1,0,0,0,0,1,1,200,26.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429393/HTML,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429393/JavaScript,/home/administrator/Desktop/Phishing-Verification/Phase-1\ \(Web\ Scrapping\ and\ Data\ collection\)/DatasetPreparation/Legitimate-Resources/7429393/CSS,-1.0
