Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Result
-1,1,1,1,1,1,1,-1,1,1,-1,8242734,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242732,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242731,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242724,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8242722,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8242721,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242719,1,0,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8242715,1,1,1,1,1,-1,1,1,0,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8242714,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242707,-1,0,1,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242706,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242701,-1,0,1,1,1,-1,-1,-1,1,1,-1
0,1,1,1,1,1,0,-1,-1,1,-1,8242700,-1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242699,-1,1,1,1,1,-1,-1,-1,1,-1,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8242698,-1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242690,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242689,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,-1,-1,-1,-1,1,-1,8242685,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,-1,1,-1,8242684,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242676,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242666,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242665,1,1,1,1,1,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8242664,-1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8242663,-1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8242662,-1,0,1,1,1,-1,-1,-1,0,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8242659,1,1,1,1,1,1,1,1,0,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242657,1,1,1,1,1,1,1,1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242653,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242650,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242644,1,1,1,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8242634,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8242633,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242625,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242622,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242621,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242618,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242613,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242610,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242607,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8242597,-1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242590,1,1,1,1,1,-1,1,1,0,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8242587,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242583,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242573,1,0,1,1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242570,-1,1,1,1,1,-1,1,-1,1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242569,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242563,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242561,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242560,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242540,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242539,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242525,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242512,-1,1,1,1,1,-1,1,-1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242504,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242461,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242441,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242440,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242433,1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8242421,1,0,1,1,-1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242414,1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242407,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242403,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242399,1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242389,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242333,-1,0,1,1,1,-1,-1,-1,1,1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8242324,-1,1,1,1,1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242323,-1,1,1,1,1,-1,1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8242316,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242315,1,1,1,1,1,-1,1,1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242313,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242311,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242295,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242294,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242291,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242290,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242273,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242272,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242255,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242254,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242231,1,1,1,1,1,1,1,1,0,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242230,1,1,1,-1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242229,1,1,1,-1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242218,1,1,1,1,1,-1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242217,1,1,1,-1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242214,1,1,1,-1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242211,1,1,1,-1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242200,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242190,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242189,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242188,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242187,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242186,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242184,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242185,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242183,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242182,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242180,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242181,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242178,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242179,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242176,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242177,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242175,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242174,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242173,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242171,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242172,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242169,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242168,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242166,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242167,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242165,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242164,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242163,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242158,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242159,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242157,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242156,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242155,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242154,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242153,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242152,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242150,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242149,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242148,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242147,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242146,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242145,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242144,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242143,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242141,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242140,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242139,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242138,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242137,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242136,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242135,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242134,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242132,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242131,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242129,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242128,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242127,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242126,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242123,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242122,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242120,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242117,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242114,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242115,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242113,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242104,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242097,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242086,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242083,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242082,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242081,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242074,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242075,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242071,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242069,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242068,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242064,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242063,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242060,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242059,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242056,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242054,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242055,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242050,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242049,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242048,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242047,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242046,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242045,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242044,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242041,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242040,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242039,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242038,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242037,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242036,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242035,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242034,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242033,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242032,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242031,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242030,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242029,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242028,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242027,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242026,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242025,-1,1,1,1,1,-1,1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242024,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242023,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242022,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242021,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242020,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242019,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242018,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242017,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242016,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242011,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242010,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242003,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242002,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242000,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241998,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241999,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241997,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241996,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8241994,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8241992,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241991,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241990,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241983,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241980,1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241981,1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241979,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241978,1,1,1,1,1,-1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241975,1,1,1,1,1,1,1,1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241974,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8241966,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241962,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241961,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241958,1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241957,1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8241954,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8241953,1,0,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,-1,-1,-1,1,-1,8241952,1,0,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241940,1,1,1,1,1,1,1,1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241938,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241932,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241930,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241931,1,1,1,1,1,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241922,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241913,-1,1,1,1,1,-1,-1,-1,0,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8241896,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8241895,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8241887,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241885,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241884,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241879,1,1,1,1,1,-1,-1,1,0,1,-1
0,1,1,1,1,-1,0,-1,-1,1,-1,8241875,1,1,1,1,1,1,1,1,0,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241719,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241718,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241717,-1,0,1,1,1,-1,-1,-1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241716,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241698,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241697,-1,1,1,1,1,-1,-1,-1,0,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241696,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8241694,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241688,1,1,1,1,1,1,1,1,1,1,-1
