Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Current Domain Age,Matching Domain Name,Length of Domain,Google page index
1,1,1,1,1,1,1,-1,1,1,-1,7400584,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400581,-1,1,1,1,1,-1,1,0,0,1,-1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,7400564,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7400563,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400553,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400538,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400536,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400531,1,1,1,1,1,1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7400530,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400529,1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,7400520,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7400519,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400500,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400497,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400496,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400492,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400491,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400479,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400474,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400473,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400464,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400463,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7400445,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400443,1,1,1,1,1,-1,-1,1,1,1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400426,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400425,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400424,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400422,1,0,1,1,1,-1,-1,-1,-1,1,0,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7400417,1,0,1,1,1,-1,-1,1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400416,1,0,1,1,1,-1,-1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400414,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400413,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400412,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400411,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7400409,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7400406,-1,1,1,1,1,-1,1,-1,1,-1,0,0,0,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7400405,-1,1,1,1,1,-1,1,-1,1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400399,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400392,1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400391,-1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400382,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400379,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400375,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400372,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400371,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,-1,1,-1,7400370,1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400366,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400365,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,7400364,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,7400363,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400362,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7400337,1,0,1,1,1,-1,-1,1,-1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400336,1,0,1,1,1,-1,-1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400332,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400330,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400329,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7400267,-1,0,1,1,1,-1,-1,-1,1,-1,0,0,0,1
-1,1,1,-1,1,1,1,-1,-1,1,-1,7400256,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7400252,1,1,1,1,1,-1,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7400251,1,1,1,1,1,-1,1,-1,0,1,1,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400241,1,0,1,1,1,-1,-1,0,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400240,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400235,-1,0,1,-1,1,-1,0,-1,1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400228,-1,0,1,1,1,-1,1,-1,1,-1,-1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400227,-1,0,1,1,1,-1,1,-1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400220,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400219,-1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400212,-1,1,1,1,1,-1,1,0,1,1,0,0,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400209,1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400208,1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7400204,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400203,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400202,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,-1,1,-1,-1,1,-1,7400186,-1,1,1,1,1,-1,1,1,1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400175,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400169,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400168,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400165,1,1,1,1,1,-1,0,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400164,1,1,1,1,1,-1,0,1,1,-1,1,-1,1,1
0,1,1,1,1,-1,-1,-1,1,1,-1,7400159,1,1,1,1,1,-1,0,1,1,1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400147,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400146,1,0,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400138,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7399978,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7399933,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399784,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399783,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399782,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399550,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399502,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,7399477,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399476,1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7399243,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7399242,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7399240,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399238,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399103,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1399480,-1,0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399466,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399463,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,-1,1,1,1,0,-1,1,1,-1,1399128,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399050,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399049,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399048,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,1399046,1,1,1,1,1,-1,1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1398900,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
0,1,1,1,1,1,1,-1,-1,1,-1,1398870,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398868,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398867,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398866,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398865,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1398674,1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,1398639,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,1398359,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,1398128,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,-1,1,-1,1398092,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1397807,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1397750,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,1397590,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1397453,1,0,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1396268,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1396267,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,-1,1,-1,1395942,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1395803,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1395802,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1395766,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1395657,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
-1,1,1,1,-1,1,0,-1,-1,1,-1,1395352,1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,1,1,-1,1,0,-1,-1,1,-1,1395059,1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,1395033,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,1395032,1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,1394833,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,-1,1,1,-1,1,-1,1,1,-1,1394822,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1394790,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394189,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394148,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394114,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1394101,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,1394034,1,0,1,1,1,-1,-1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1393909,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1393747,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1393358,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1393309,-1,1,1,1,1,-1,1,0,0,-1,1,1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,1393182,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,1393129,1,0,1,1,1,-1,1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1393100,-1,0,1,1,1,-1,-1,-1,1,1,0,0,0,1
-1,1,1,1,1,1,0,-1,1,1,-1,1393049,1,1,1,1,1,-1,1,-1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1392942,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1392941,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,1392887,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1392820,1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1392594,1,1,1,1,1,1,1,1,-1,1,0,-1,0,1
0,1,1,1,1,1,1,-1,1,-1,-1,1392202,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1391972,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1391971,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,1391811,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1391621,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1391523,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1391477,-1,0,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1391476,-1,0,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1391460,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1391337,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1391335,-1,0,1,1,1,-1,0,1,0,1,1,1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,1390979,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1390677,-1,0,1,1,1,-1,1,0,0,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1390646,-1,1,1,1,1,-1,-1,0,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1390179,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1390119,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
0,1,-1,1,1,1,0,-1,1,1,-1,1390041,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1390017,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1390016,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,1390008,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1390005,1,0,1,1,1,-1,0,1,1,1,1,-1,1,1
-1,1,-1,1,1,1,0,-1,1,1,-1,1390004,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1389964,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1389866,1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1389606,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1389524,1,0,1,1,1,-1,0,-1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1389179,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1388930,-1,1,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,1388224,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1388208,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1388177,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1387997,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,1387984,1,1,1,1,1,-1,1,1,1,-1,0,0,0,1
-1,1,1,1,1,1,0,-1,1,1,-1,1387500,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,1387328,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,1387216,-1,0,1,1,1,-1,-1,-1,0,1,0,0,0,1
1,-1,1,1,1,1,-1,-1,1,1,-1,1387179,-1,0,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,1386966,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,-1,1,0,-1,-1,1,-1,1386838,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1386559,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1386234,1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1386052,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1384981,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,1384803,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384678,1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1384532,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384523,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384522,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1384280,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384169,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1384166,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1384027,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2737608,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2737599,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2737598,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2736009,1,0,1,1,1,-1,1,0,1,1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,2736008,-1,0,1,1,1,-1,-1,-1,-1,1,0,-1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,2735979,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2735955,-1,0,1,1,1,-1,1,1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2734417,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
-1,1,-1,1,1,1,-1,-1,1,1,-1,2732525,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2732334,1,1,1,1,1,1,1,1,0,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2731674,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,2731341,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2728213,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2727457,1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2727410,1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2726678,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,2724924,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
0,1,1,1,-1,-1,0,-1,1,1,-1,2724923,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2724586,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2724160,-1,1,1,1,1,-1,1,-1,0,1,0,-1,0,1
1,1,-1,1,1,1,1,-1,-1,1,-1,2723009,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2722746,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1
1,1,-1,1,1,1,1,-1,1,1,-1,2722734,1,1,1,1,1,-1,-1,1,0,1,1,-1,1,1
