Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
1,1,1,1,1,1,1,-1,-1,1,-1,8239496,0,0,1,1,1,-1,1,1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8239495,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239492,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239489,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239482,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239481,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239480,-1,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239479,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239478,0,0,1,0,1,-1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239477,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239476,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239474,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8239470,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239462,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8239459,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239458,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239457,-1,0,1,1,1,-1,1,-1,0,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239455,0,0,1,0,1,-1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239456,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239445,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239434,-1,0,1,1,1,-1,-1,-1,0,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8239428,0,0,1,0,1,-1,1,1,-1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8239427,0,0,1,0,1,-1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239426,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239425,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239419,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8239416,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239410,0,0,1,1,1,-1,-1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239407,1,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8239406,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239405,0,0,1,1,1,-1,1,1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239391,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8239389,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239386,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239385,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239384,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239383,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239382,-1,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239381,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239380,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239377,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239376,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239375,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239374,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239371,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239370,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239366,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8239361,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239357,1,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8239336,0,0,1,1,1,-1,1,0,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239335,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239314,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239310,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239293,0,0,1,1,1,-1,0,-1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8239286,0,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239285,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239283,0,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239282,0,0,1,0,1,-1,1,1,-1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8239281,0,0,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239263,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,-1,-1,-1,1,-1,8239249,0,0,1,0,1,-1,1,-1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238938,1,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238916,-1,0,1,1,1,-1,-1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238915,1,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238914,1,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8238890,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238825,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238824,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8238818,0,0,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238760,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8238748,-1,0,1,0,1,-1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238747,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238737,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238738,0,0,1,0,1,-1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8238730,1,0,1,1,1,-1,1,0,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238722,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238663,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8238555,0,0,1,0,1,1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8238554,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238552,0,0,1,0,1,0,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238551,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238545,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238535,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238532,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238530,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238525,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238521,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238519,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238515,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238510,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238507,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238502,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238495,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238485,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238476,0,0,1,1,1,-1,1,1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8238475,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238466,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238454,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238447,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238445,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238441,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238442,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238439,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238436,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238434,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238435,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238432,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238433,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238431,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238427,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238426,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238410,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238403,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238404,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8238402,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238395,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238396,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238393,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238392,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238390,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238389,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238387,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8238386,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238385,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238381,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238380,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238377,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238376,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238375,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238373,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238374,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238372,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238371,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238370,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238369,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238368,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238367,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238365,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238363,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238364,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238362,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238361,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238360,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238359,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238149,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238148,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238147,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238146,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238145,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238144,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238143,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238141,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238140,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238139,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238138,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238137,-1,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8238121,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238113,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8238095,-1,-1,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238077,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8238065,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238064,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238063,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238062,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8238061,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238060,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238050,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238040,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238012,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238008,0,0,1,1,1,-1,1,1,0,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238006,0,0,1,1,1,-1,1,1,0,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238005,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8237940,0,0,1,1,1,-1,0,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237930,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237885,1,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237863,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237856,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237852,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237849,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237848,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237843,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237839,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237834,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237831,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237827,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237825,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237820,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237814,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237775,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237763,1,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237747,-1,0,1,1,1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237745,-1,0,1,1,1,-1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237722,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237703,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237692,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237686,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237685,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237684,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237683,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237660,0,0,1,1,1,1,1,1,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237644,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237635,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237622,-1,0,1,1,1,-1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237618,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237617,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237595,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8237572,1,0,1,1,1,-1,-1,1,0,-1
0,1,1,1,1,1,0,-1,1,1,-1,8237571,0,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237541,0,0,1,1,1,-1,-1,-1,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237540,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237484,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237465,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237447,0,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237419,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237406,0,0,1,1,1,-1,-1,-1,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237405,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8237396,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237373,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237372,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237371,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237370,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237369,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237368,0,0,1,1,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8237359,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237357,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237356,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237336,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237335,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237333,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237332,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237325,0,0,1,0,1,-1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237037,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8237036,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237032,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237030,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237025,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8237024,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237023,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237022,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237021,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8237019,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237018,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237013,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237007,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237002,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237001,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237000,-1,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236999,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236996,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236997,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236991,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236993,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236990,-1,0,1,1,1,-1,1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236988,-1,0,1,1,1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236984,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236983,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236976,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236974,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236973,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236954,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236931,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236932,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236930,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236929,0,0,1,1,1,1,1,1,-1,-1
