Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
-1,1,1,1,1,1,0,-1,1,1,-1,8242621,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242618,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242613,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242610,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242607,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8242597,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242590,0,0,1,1,1,-1,1,1,0,-1
0,1,1,1,1,1,0,-1,1,1,-1,8242587,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242583,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242573,0,0,1,0,1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242570,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242569,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242563,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242561,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242560,0,0,1,1,1,-1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242540,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242539,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242525,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242512,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242504,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242461,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242441,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242440,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242433,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8242421,0,0,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242414,0,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242407,-1,0,1,0,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242403,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242399,0,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242389,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242333,0,0,1,1,1,-1,-1,-1,1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8242324,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242323,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8242316,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242315,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242313,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242311,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242295,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242294,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242291,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242290,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242273,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242272,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242255,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242254,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242231,0,0,1,1,1,1,1,1,0,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242230,0,0,1,-1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242229,0,0,1,-1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242218,0,0,1,0,1,-1,-1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242217,0,0,1,-1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242214,0,0,1,-1,1,-1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242211,0,0,1,-1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242200,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242190,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242189,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242188,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242187,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242186,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242184,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242185,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242183,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242182,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242180,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242181,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242178,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242179,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242176,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242177,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242175,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242174,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242173,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242171,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242172,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242169,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242168,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242166,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242167,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242165,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242164,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242163,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242158,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242159,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242157,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242156,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242155,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242154,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242153,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242152,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242150,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242149,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242148,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242147,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242146,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242145,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242144,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242143,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242141,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242140,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242139,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242138,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242137,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242136,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242135,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242134,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242132,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242131,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242129,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242128,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242127,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242126,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242123,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242122,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242120,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242117,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242114,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242115,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242113,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242104,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242097,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242086,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242083,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242082,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242081,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242074,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242075,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242071,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242069,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242068,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242064,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242063,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242060,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8242059,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242056,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242054,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242055,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242050,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242049,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242048,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242047,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242046,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242045,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242044,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242041,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242040,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242039,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242038,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242037,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242036,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242035,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242034,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242033,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242032,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242031,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242030,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242029,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242028,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242027,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242026,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242025,-1,0,1,1,1,-1,1,-1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242024,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242023,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242022,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242021,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242020,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242019,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242018,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242017,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242016,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242011,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242010,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242003,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242002,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242000,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241998,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241999,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241997,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241996,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8241994,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8241992,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241991,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241990,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241983,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241980,0,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241981,0,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241979,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241978,0,0,1,1,1,-1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241975,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241974,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8241966,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241962,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241961,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241958,0,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241957,0,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8241954,0,0,1,0,1,0,1,1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8241953,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,1,-1,-1,-1,1,-1,8241952,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241940,0,0,1,1,1,1,1,1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241938,0,0,1,0,1,-1,1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241932,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241930,0,0,1,0,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8241931,0,0,1,0,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241922,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241913,-1,0,1,1,1,-1,-1,-1,0,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8241896,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8241895,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8241887,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241885,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241884,0,0,1,1,1,-1,1,1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241879,1,0,1,1,1,-1,-1,1,0,-1
0,1,1,1,1,-1,0,-1,-1,1,-1,8241875,0,0,1,1,1,1,1,1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241719,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241718,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241717,0,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241716,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241698,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241697,-1,0,1,1,1,-1,-1,-1,0,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241696,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8241694,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241688,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241689,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241681,0,0,1,1,1,-1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241677,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241676,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241674,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241668,0,0,1,1,1,-1,-1,1,-1,-1
1,1,-1,1,1,1,1,-1,-1,1,-1,8241660,0,0,1,1,1,-1,0,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241649,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241648,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8241645,0,0,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241642,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241639,-1,0,1,1,1,-1,1,0,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241638,0,0,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241623,1,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241618,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241617,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241611,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241558,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241559,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241560,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241561,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241562,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241557,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241538,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241527,1,0,1,1,1,-1,-1,1,0,-1
0,1,1,1,1,1,1,-1,1,1,-1,8241500,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241497,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241493,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241480,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241472,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241466,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241461,0,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241448,1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241446,0,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241434,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241432,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241392,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241390,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241379,-1,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8241358,-1,0,1,0,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241357,-1,0,1,0,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8241356,0,0,1,0,1,1,1,1,-1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8241350,0,0,1,0,1,1,1,1,-1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8241343,-1,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241331,-1,0,1,1,1,-1,-1,-1,-1,-1
