PhishID, PhishURL                                                                                                                                                                                                                                                                                                                                                                                                                                                                , Result                                                                                                                                                                                                                                                                                                                                                                                                                            , having_IP_Address, URL_Length, Shortening_Service, having_At_Symbol, double_slash_redirecting, Prefix_Suffix, having_Sub_Domain, SSLfinal_State, Domain_registration_length, Favicon, port, HTTPS_token, Request_URL, URL_of_Anchor, Links_in_tags, SFH, Submitting_to_email, Abnormal_URL, Redirect, on_mouseover, RightClick, popUpWindow, Iframe, age_of_domain, DNSRecord, web_traffic, Page_Rank, Google_Index, Links_pointing_to_page, Statistical_report
7981131, https://rb.gy/mntogf&data=05                                                                                                                                                                                                                                                                                                                                                                                                                                            , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 28        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981130, https://rb.gy/jbe2bn&data=05                                                                                                                                                                                                                                                                                                                                                                                                                                            , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 28        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981122, " ""https://moosendimages.imgix.net/a502b43e-51dd-1ae2-0d31-4d5afa41e88d/499cb3387bb643c4804ddc24cc9938ca/faktoring.jpg?auto=format"                                                                                                                                                                                                                                                                                                                                    , "compress&amp;dpr=1&amp;fit=clip&amp;ixjsv=2.2.4&amp;w=600""                                                                                                                                                                                                                                                                             "                                                                                        , 1                , 0         , 128               , 0               , 0                       , 1            , 1                , 0             , -1                        , -1     , -1  , 1          , 1          , 1            , 1            ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981106, https://sparkasse-abschlagszahlungen.xyz/s/anmeldung.php                                                                                                                                                                                                                                                                                                                                                                                                                , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 1                , 56        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981104, https://www.dkb-private-kunden.de/banking                                                                                                                                                                                                                                                                                                                                                                                                                               , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 1                , 41        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981103, https://puginarug.com/                                                                                                                                                                                                                                                                                                                                                                                                                                                  , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 22        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981092, https://storage.googleapis.com/2g15ze1gh5erzh13ere/jtrbzerbtrjrre.html#4NcFXft5zSNr.4NcFXft5zSNr?fMXxyTccC4Mpcx63hcdcRkcRc5V6fcNXQcbbb4M                                                                                                                                                                                                                                                                                                                                , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 136       , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981042, https://refriesboys.shop                                                                                                                                                                                                                                                                                                                                                                                                                                                , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 24        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7981025, https://bit.do/Poste-Utenza                                                                                                                                                                                                                                                                                                                                                                                                                                             , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 27        , 1                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980995, https://southamerica-east1-sunlit-descent-367313.cloudfunctions.net/function-serviceweb3-5                                                                                                                                                                                                                                                                                                                                                                              , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                , 90        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980991, https://milleniumpl.com                                                                                                                                                                                                                                                                                                                                                                                                                                                 , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 23        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980987, https://afos.ng/js/js/MyOffice.js                                                                                                                                                                                                                                                                                                                                                                                                                                       , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 33        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980985, http://www.stankapespeakeasy.com                                                                                                                                                                                                                                                                                                                                                                                                                                        , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 32        , 0                 , 0               , 1                       , 0            , 1                , 0             , -1                        , 1      , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980969, https://wallet.universo.pt/SONAEUniversoPortals/#/client/login                                                                                                                                                                                                                                                                                                                                                                                                          , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 62        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980954, https://universo.pt/                                                                                                                                                                                                                                                                                                                                                                                                                                                    , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 20        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980941, https://splinter-lands.xyz/claim/                                                                                                                                                                                                                                                                                                                                                                                                                                       , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                , 33        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980937, https://shellz-orb.xyz/claim/                                                                                                                                                                                                                                                                                                                                                                                                                                           , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                , 29        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980920, https://mutant-dao.xyz/                                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                , 23        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
7980898, https://milleniumpl.com/                                                                                                                                                                                                                                                                                                                                                                                                                                                , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 24        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202183, https://shop.ee-zt.com/#/login                                                                                                                                                                                                                                                                                                                                                                                                                                          , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                , 30        , 1                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202181, https://sousoumbai.com                                                                                                                                                                                                                                                                                                                                                                                                                                                  , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 22        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202180, https://mczcpxh.com                                                                                                                                                                                                                                                                                                                                                                                                                                                     , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 19        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202168, https://ipfs.io/ipfs/QmRNVEmQ9RRSvm6CMSiny63DtZ8Wy9djCt7bRxX7Vcn3Kr/index.html                                                                                                                                                                                                                                                                                                                                                                                          , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 78        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202167, https://bafybeibxr65jjla6om5p2ibrlrhl6bftpey64wgm5ohkpvnbvlkpbysbwy.ipfs.dweb.link/?emailtoken=*@*&domain=sc.com                                                                                                                                                                                                                                                                                                                                                        , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 112       , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202166, http://bafybeibxr65jjla6om5p2ibrlrhl6bftpey64wgm5ohkpvnbvlkpbysbwy.ipfs.dweb.link/?emailtoken=*@*&domain=sc.com                                                                                                                                                                                                                                                                                                                                                         , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 111       , 0                 , 0               , 1                       , 0            , 1                , 0             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202165, https://bafybeidsl7jbv4oarfv6xjakwniyoasdktws7pcqb65y2qvox2biacroxy.ipfs.dweb.link/                                                                                                                                                                                                                                                                                                                                                                                     , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 83        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202164, http://bafybeidsl7jbv4oarfv6xjakwniyoasdktws7pcqb65y2qvox2biacroxy.ipfs.dweb.link/                                                                                                                                                                                                                                                                                                                                                                                      , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 82        , 0                 , 0               , 1                       , 0            , 1                , 0             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202163, https://bafybeigilh7ppwgsyqthc7s73nevwcssjohrhd2e6azps2x3ut6pqhidqm.ipfs.dweb.link/2fa-saasf.html?email=*@                                                                                                                                                                                                                                                                                                                                                              , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 106       , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202162, http://bafybeigilh7ppwgsyqthc7s73nevwcssjohrhd2e6azps2x3ut6pqhidqm.ipfs.dweb.link/2fa-saasf.html?email=*@                                                                                                                                                                                                                                                                                                                                                               , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 105       , 0                 , 0               , 1                       , 1            , 1                , 0             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202157, https://smartify.infura-ipfs.io/ipfs/QmTgq9EAkocR8HNZxSvB7rJY625yR9mLArcuHW6zvfoYsN                                                                                                                                                                                                                                                                                                                                                                                     , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 1                , 83        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202129, https://ff.members.garenae.vn/                                                                                                                                                                                                                                                                                                                                                                                                                                          , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 0                , 30        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , 1      , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202118, https://thanhtoangarena.vn                                                                                                                                                                                                                                                                                                                                                                                                                                              , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 26        , 0                 , 0               , 1                       , 0            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202117, https://sukien-freefire2023.garenar.vn/                                                                                                                                                                                                                                                                                                                                                                                                                                 , -1                                                                                                                                                                                                                                                                                                                                                                                                                                , 1                , 39        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202101, https://newsletter.consensys.io/e3t/Ctc/T8+113/czspy04/VVw4_S4WgB_PN1gtFzb2n0_6VBzM2_50kh36N61zzVw3q3n_V1-WJV7CgWwvW9lCzL22R8m2ZW6_3xHW6QD3jlW5DVnzl1vpZ6tW2KGgV34b-b2SW7qVfXp9bYZgsW3b2HVs87w-1rW7CV8sN269H0xW3NnTtf1M_5wQW7ysw6W81j7DvW1hmw-Z4sHL12W1mlr7w3h4f_CW3P4vjf4mt2xbW1YZ4Rs4N7RKgW2_f7834wchqpVxHqDk4zzmYtW3njpHM1Dy9h8W5ZX3yz27dS4WW8c9Mdx113CvwW2LFprt3L_vzdW41PMGm7Bg6_TW38cMzS6G9sKLW1cV9sQ3mC14vW35n7HV6wPDVNW3gHTXl6N9qqGW4Bgr0R742SWbN3jRLWsyM9t93nbB1, 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0                , 456       , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
8202099, https://aeon-co.org/                                                                                                                                                                                                                                                                                                                                                                                                                                                    , 1                                                                                                                                                                                                                                                                                                                                                                                                                                 , 1                , 20        , 0                 , 0               , 1                       , 1            , 1                , 1             , -1                        , -1     , 1   , 0          , 1          , 1            ,              ,    ,                    ,             ,         ,             ,           ,            ,       ,              ,          ,            ,          ,             ,                       , 
